file,sublevel,grid_size,n_states,win_prob,expected_steps
B-26,80,6,145,0.000000,3.32
B-26,81,6,131,0.000001,12.99
B-26,82,6,71,0.136596,50.98
B-26,83,6,109,0.088382,98.12
B-26,84,6,93,0.000001,113.38
B-26,85,6,155,0.000000,10.15
B-26,86,6,86,0.000011,6.38
B-26,87,6,283,0.000001,12.67
B-26,88,6,290,0.000012,122.40
B-26,89,6,305,0.000035,16.97
B-26,90,6,153,0.000000,4.61
B-26,91,6,62,0.001272,52.10
B-26,92,6,146,0.000007,44.58
B-26,93,6,227,0.000000,11.92
B-26,94,6,80,0.000000,3.39
B-26,95,6,217,0.000077,135.21
B-26,96,6,151,0.000000,5.66
B-26,97,6,113,0.000000,126.42
B-26,98,6,71,0.000000,3.24
B-26,99,6,164,0.000059,42.55
B-27,0,6,175,0.000008,42.35
B-27,1,6,325,0.000001,4.91
B-27,2,6,235,0.013687,18.25
B-27,3,6,149,0.000000,83.06
B-27,4,6,241,0.000000,38.56
B-27,5,6,26,0.000654,4.19
B-27,6,6,163,0.000000,34.89
B-27,7,6,350,0.000000,79.60
B-27,8,6,173,0.000000,27.54
B-27,9,6,185,0.000041,458.60
B-27,10,6,223,0.000000,118.47
B-27,11,6,166,0.000000,20.16
B-27,12,6,318,0.000000,9.53
B-27,13,6,65,0.000335,132.67
B-27,14,6,339,0.000000,11.85
B-27,15,6,317,0.044808,7.73
B-27,16,6,206,0.000031,2.84
B-27,17,6,187,0.000005,64.52
B-27,18,6,71,0.005307,16.97
B-27,19,6,186,0.000000,9.08
B-27,20,6,175,0.000008,42.35
B-27,21,6,325,0.000001,4.91
B-27,22,6,235,0.013687,18.25
B-27,23,6,149,0.000000,83.06
B-27,24,6,241,0.000000,38.56
B-27,25,6,26,0.000654,4.19
B-27,26,6,163,0.000000,34.89
B-27,27,6,350,0.000000,79.60
B-27,28,6,173,0.000000,27.54
B-27,29,6,185,0.000041,458.60
B-27,30,6,223,0.000000,118.47
B-27,31,6,166,0.000000,20.16
B-27,32,6,318,0.000000,9.53
B-27,33,6,65,0.000335,132.67
B-27,34,6,339,0.000000,11.85
B-27,35,6,317,0.044808,7.73
B-27,36,6,206,0.000031,2.84
B-27,37,6,187,0.000005,64.52
B-27,38,6,71,0.005307,16.97
B-27,39,6,186,0.000000,9.08
B-27,40,6,175,0.000008,42.35
B-27,41,6,325,0.000001,4.91
B-27,42,6,235,0.013687,18.25
B-27,43,6,149,0.000000,83.06
B-27,44,6,241,0.000000,38.56
B-27,45,6,26,0.000654,4.19
B-27,46,6,163,0.000000,34.89
B-27,47,6,350,0.000000,79.60
B-27,48,6,173,0.000000,27.54
B-27,49,6,185,0.000041,458.60
B-27,50,6,223,0.000000,118.47
B-27,51,6,166,0.000000,20.16
B-27,52,6,318,0.000000,9.53
B-27,53,6,65,0.000335,132.67
B-27,54,6,339,0.000000,11.85
B-27,55,6,317,0.044808,7.73
B-27,56,6,206,0.000031,2.84
B-27,57,6,187,0.000005,64.52
B-27,58,6,71,0.005307,16.97
B-27,59,6,186,0.000000,9.08
B-27,60,6,175,0.000008,42.35
B-27,61,6,325,0.000001,4.91
B-27,62,6,235,0.013687,18.25
B-27,63,6,149,0.000000,83.06
B-27,64,6,241,0.000000,38.56
B-27,65,6,26,0.000654,4.19
B-27,66,6,163,0.000000,34.89
B-27,67,6,350,0.000000,79.60
B-27,68,6,173,0.000000,27.54
B-27,69,6,185,0.000041,458.60
B-27,70,6,223,0.000000,118.47
B-27,71,6,166,0.000000,20.16
B-27,72,6,318,0.000000,9.53
B-27,73,6,65,0.000335,132.67
B-27,74,6,339,0.000000,11.85
B-27,75,6,317,0.044808,7.73
B-27,76,6,206,0.000031,2.84
B-27,77,6,187,0.000005,64.52
B-27,78,6,71,0.005307,16.97
B-27,79,6,186,0.000000,9.08
B-27,80,6,175,0.000008,42.35
B-27,81,6,325,0.000001,4.91
B-27,82,6,235,0.013687,18.25
B-27,83,6,149,0.000000,83.06
B-27,84,6,241,0.000000,38.56
B-27,85,6,26,0.000654,4.19
B-27,86,6,163,0.000000,34.89
B-27,87,6,350,0.000000,79.60
B-27,88,6,173,0.000000,27.54
B-27,89,6,185,0.000041,458.60
B-27,90,6,223,0.000000,118.47
B-27,91,6,166,0.000000,20.16
B-27,92,6,318,0.000000,9.53
B-27,93,6,65,0.000335,132.67
B-27,94,6,339,0.000000,11.85
B-27,95,6,317,0.044808,7.73
B-27,96,6,206,0.000031,2.84
B-27,97,6,187,0.000005,64.52
B-27,98,6,71,0.005307,16.97
B-27,99,6,186,0.000000,9.08
B-28,0,6,105,0.013492,13.65
B-28,1,6,136,0.000000,6.81
B-28,2,6,62,0.009255,4.19
B-28,3,6,43,0.004997,18.53
B-28,4,6,123,0.103743,10.39
B-28,5,6,73,0.003126,51.66
B-28,6,6,58,0.002148,3.20
B-28,7,6,38,0.126607,47.94
B-28,8,6,88,0.020468,11.74
B-28,9,6,53,0.022827,17.14
B-28,10,6,69,0.020485,7.73
B-28,11,6,37,0.000406,2.51
B-28,12,6,40,0.043916,7.26
B-28,13,6,24,0.019843,3.71
B-28,14,6,24,0.001175,5.35
B-28,15,6,49,0.000429,3.25
B-28,16,6,64,0.316228,51.51
B-28,17,6,112,0.000652,5.07
B-28,18,6,42,0.043441,10.99
B-28,19,6,75,0.001329,6.75
B-28,20,6,55,0.000099,3.48
B-28,21,6,43,0.108390,12.37
B-28,22,6,27,0.018177,3.25
B-28,23,6,123,0.269582,45.36
B-28,24,6,75,0.006266,3.27
B-28,25,6,52,0.188939,32.47
B-28,26,6,62,0.224206,25.72
B-28,27,6,44,0.001953,4.86
B-28,28,6,134,0.000004,17.78
B-28,29,6,33,0.139535,27.63
B-28,30,6,67,0.000115,3.95
B-28,31,6,86,0.008210,3.63
B-28,32,6,79,0.060466,53.45
B-28,33,6,60,0.000040,3.64
B-28,34,6,89,0.060598,17.14
B-28,35,6,90,0.075887,21.76
B-28,36,6,99,0.142848,22.82
B-28,37,6,67,0.034513,34.06
B-28,38,6,66,0.001783,12.93
B-28,39,6,55,0.000769,56.95
B-28,40,6,42,0.000895,2.82
B-28,41,6,44,0.004624,4.41
B-28,42,6,33,0.013131,7.41
B-28,43,6,45,0.003089,4.38
B-28,44,6,86,0.005202,10.29
B-28,45,6,33,0.000084,2.55
B-28,46,6,30,0.000236,1.82
B-28,47,6,40,0.005263,2.62
B-28,48,6,48,0.002898,6.71
B-28,49,6,43,0.010285,4.15
B-28,50,6,52,0.000090,2.86
B-28,51,6,135,0.026345,9.48
B-28,52,6,48,0.041984,24.29
B-28,53,6,63,0.008141,5.74
B-28,54,6,34,0.158105,10.53
B-28,55,6,48,0.000006,5.57
B-28,56,6,41,0.001269,2.41
B-28,57,6,53,0.008830,3.87
B-28,58,6,52,0.023466,10.40
B-28,59,6,48,0.000555,1.60
B-28,60,6,52,0.000673,1.70
B-28,61,6,66,0.004700,6.63
B-28,62,6,110,0.001857,12.98
B-28,63,6,35,0.088638,26.91
B-28,64,6,85,0.000000,4.16
B-28,65,6,81,0.002897,7.34
B-28,66,6,118,0.007525,39.78
B-28,67,6,33,0.019669,6.30
B-28,68,6,51,0.000559,6.48
B-28,69,6,122,0.029919,22.28
B-28,70,6,51,0.211647,41.04
B-28,71,6,37,0.132022,38.98
B-28,72,6,46,0.015408,3.99
B-28,73,6,40,0.004870,2.26
B-28,74,6,46,0.001181,5.88
B-28,75,6,39,0.002215,2.49
B-28,76,6,28,0.030325,14.14
B-28,77,6,53,0.402348,27.10
B-28,78,6,99,0.358376,49.70
B-28,79,6,55,0.000048,6.05
B-28,80,6,49,0.000167,5.99
B-28,81,6,23,0.167210,45.56
B-28,82,6,96,0.000043,5.75
B-28,83,6,83,0.000035,20.14
B-28,84,6,62,0.000004,3.42
B-28,85,6,46,0.004667,6.60
B-28,86,6,46,0.016807,5.67
B-28,87,6,48,0.000250,23.86
B-28,88,6,73,0.037858,5.83
B-28,89,6,27,0.026066,25.38
B-28,90,6,25,0.112378,14.42
B-28,91,6,48,0.102443,8.20
B-28,92,6,34,0.010655,7.25
B-28,93,6,56,0.006972,3.08
B-28,94,6,55,0.001495,8.40
B-28,95,6,34,0.000070,2.50
B-28,96,6,177,0.064460,33.86
B-28,97,6,59,0.000390,13.60
B-28,98,6,35,0.003793,30.38
B-28,99,6,33,0.074543,29.26
B-29,0,6,125,0.000000,19.10
B-29,1,6,134,0.000000,7.42
B-29,2,6,85,0.000000,1.88
B-29,3,6,158,0.000000,44.61
B-29,4,6,137,0.000000,3.91
B-29,5,6,153,0.000055,25.14
B-29,6,6,92,0.288016,86.68
B-29,7,6,99,0.002676,4.48
B-29,8,6,163,0.000000,6.29
B-29,9,6,128,0.000000,9.02
B-29,10,6,85,0.000002,35.11
B-29,11,6,143,0.000003,127.88
B-29,12,6,78,0.078146,34.84
B-29,13,6,162,0.000000,1.80
B-29,14,6,94,0.127881,9.33
B-29,15,6,87,0.000000,2.68
B-29,16,6,103,0.001236,10.45
B-29,17,6,139,0.000005,10.51
B-29,18,6,130,0.121403,21.73
B-29,19,6,148,0.000000,58.45
B-29,20,6,232,0.000000,36.33
B-29,21,6,123,0.033205,24.62
B-29,22,6,184,0.000000,9.74
B-29,23,6,124,0.000000,8.76
B-29,24,6,96,0.000000,7.75
B-29,25,6,168,0.000008,36.98
B-29,26,6,76,0.006511,64.65
B-29,27,6,63,0.000000,8.06
B-29,28,6,88,0.000000,4.20
B-29,29,6,181,0.000000,13.15
B-29,30,6,110,0.000051,88.91
B-29,31,6,142,0.000394,9.33
B-29,32,6,158,0.000000,26.72
B-29,33,6,94,0.014328,222.35
B-29,34,6,118,0.007244,14.12
B-29,35,6,90,0.000000,4.43
B-29,36,6,100,0.000001,12.52
B-29,37,6,124,0.000000,7.73
B-29,38,6,100,0.000000,1.73
B-29,39,6,140,0.000000,26.59
B-29,40,6,147,0.000004,19.52
B-29,41,6,81,0.000000,1.90
B-29,42,6,71,0.014055,67.24
B-29,43,6,94,0.000000,4.29
B-29,44,6,154,0.004394,32.62
B-29,45,6,97,0.000000,35.52
B-29,46,6,64,0.000004,17.55
B-29,47,6,220,0.000000,55.10
B-29,48,6,82,0.000012,12.03
B-29,49,6,220,0.000000,108.22
B-29,50,6,154,0.030120,78.86
B-29,51,6,68,0.000001,64.42
B-29,52,6,125,0.000000,19.10
B-29,53,6,134,0.000000,7.42
B-29,54,6,85,0.000000,1.88
B-29,55,6,158,0.000000,44.61
B-29,56,6,137,0.000000,3.91
B-29,57,6,153,0.000055,25.14
B-29,58,6,92,0.288016,86.68
B-29,59,6,99,0.002676,4.48
B-29,60,6,163,0.000000,6.29
B-29,61,6,128,0.000000,9.02
B-29,62,6,85,0.000002,35.11
B-29,63,6,143,0.000003,127.88
B-29,64,6,78,0.078146,34.84
B-29,65,6,162,0.000000,1.80
B-29,66,6,94,0.127881,9.33
B-29,67,6,87,0.000000,2.68
B-29,68,6,103,0.001236,10.45
B-29,69,6,139,0.000005,10.51
B-29,70,6,130,0.121403,21.73
B-29,71,6,148,0.000000,58.45
B-29,72,6,232,0.000000,36.33
B-29,73,6,123,0.033205,24.62
B-29,74,6,184,0.000000,9.74
B-29,75,6,124,0.000000,8.76
B-29,76,6,96,0.000000,7.75
B-29,77,6,168,0.000008,36.98
B-29,78,6,76,0.006511,64.65
B-29,79,6,63,0.000000,8.06
B-29,80,6,88,0.000000,4.20
B-29,81,6,181,0.000000,13.15
B-29,82,6,110,0.000051,88.91
B-29,83,6,142,0.000394,9.33
B-29,84,6,158,0.000000,26.72
B-29,85,6,94,0.014328,222.35
B-29,86,6,118,0.007244,14.12
B-29,87,6,90,0.000000,4.43
B-29,88,6,100,0.000001,12.52
B-29,89,6,124,0.000000,7.73
B-29,90,6,100,0.000000,1.73
B-29,91,6,140,0.000000,26.59
B-29,92,6,147,0.000004,19.52
B-29,93,6,81,0.000000,1.90
B-29,94,6,71,0.014055,67.24
B-29,95,6,94,0.000000,4.29
B-29,96,6,154,0.004394,32.62
B-29,97,6,97,0.000000,35.52
B-29,98,6,64,0.000004,17.55
B-29,99,6,220,0.000000,55.10
B-30,0,6,192,0.000015,16.04
B-30,1,6,160,0.000000,16.92
B-30,2,6,225,0.000002,26.54
B-30,3,6,224,0.000074,96.39
B-30,4,6,125,0.000000,19.25
B-30,5,6,154,0.000000,73.27
B-30,6,6,19,0.001612,2.09
B-30,7,6,105,0.000004,8.28
B-30,8,6,98,0.000000,80.94
B-30,9,6,115,0.000000,19.29
B-30,10,6,126,0.000000,9.04
B-30,11,6,134,0.000000,3.70
B-30,12,6,246,0.000259,76.91
B-30,13,6,136,0.000000,3.08
B-30,14,6,125,0.000122,56.17
B-30,15,6,183,0.000000,101.42
B-30,16,6,172,0.000000,5.77
B-30,17,6,199,0.000001,11.03
B-30,18,6,182,0.000000,79.24
B-30,19,6,163,0.000000,21.91
B-30,20,6,148,0.042959,50.47
B-30,21,6,189,0.000109,73.14
B-30,22,6,285,0.000034,185.04
B-30,23,6,106,0.039429,26.47
B-30,24,6,209,0.000000,2.45
B-30,25,6,141,0.000000,5.68
B-30,26,6,23,0.000573,2.04
B-30,27,6,159,0.000000,135.84
B-30,28,6,211,0.000000,20.88
B-30,29,6,238,0.000000,51.34
B-30,30,6,158,0.000004,5.63
B-30,31,6,173,0.000000,3.75
B-30,32,6,181,0.000000,8.56
B-30,33,6,95,0.000005,9.45
B-30,34,6,150,0.003125,2.02
B-30,35,6,115,0.000044,312.85
B-30,36,6,178,0.000000,3.05
B-30,37,6,182,0.000001,207.27
B-30,38,6,166,0.000000,48.00
B-30,39,6,207,0.000618,62.82
B-30,40,6,208,0.000000,33.33
B-30,41,6,206,0.000000,41.83
B-30,42,6,190,0.000029,2.68
B-30,43,6,159,0.000000,4.71
B-30,44,6,176,0.000000,39.76
B-30,45,6,303,0.000522,18.32
B-30,46,6,230,0.000000,6.94
B-30,47,6,183,0.000005,66.31
B-30,48,6,114,0.085333,124.63
B-30,49,6,166,0.000000,7.78
B-30,50,6,188,0.000000,60.38
B-30,51,6,203,0.000000,115.01
B-30,52,6,173,0.000001,69.57
B-30,53,6,138,0.000000,41.87
B-30,54,6,137,0.000000,167.09
B-30,55,6,139,0.000001,16.31
B-30,56,6,159,0.000000,2.78
B-30,57,6,134,0.000001,16.99
B-30,58,6,235,0.004448,17.60
B-30,59,6,208,0.277970,47.27
B-30,60,6,204,0.000000,5.36
B-30,61,6,4,0.250000,1.88
B-30,62,6,158,0.000000,7.89
B-30,63,6,172,0.160905,13.66
B-30,64,6,184,0.000000,25.97
B-30,65,6,230,0.000000,56.89
B-30,66,6,257,0.000000,77.30
B-30,67,6,135,0.000000,58.92
B-30,68,6,106,0.002138,28.02
B-30,69,6,82,0.000000,8.60
B-30,70,6,159,0.000000,19.93
B-30,71,6,129,0.000000,103.42
B-30,72,6,61,0.000104,74.96
B-30,73,6,208,0.000000,18.92
B-30,74,6,130,0.000000,4.90
B-30,75,6,192,0.000015,16.04
B-30,76,6,160,0.000000,16.92
B-30,77,6,225,0.000002,26.54
B-30,78,6,224,0.000074,96.39
B-30,79,6,125,0.000000,19.25
B-30,80,6,154,0.000000,73.27
B-30,81,6,19,0.001612,2.09
B-30,82,6,105,0.000004,8.28
B-30,83,6,98,0.000000,80.94
B-30,84,6,115,0.000000,19.29
B-30,85,6,126,0.000000,9.04
B-30,86,6,134,0.000000,3.70
B-30,87,6,246,0.000259,76.91
B-30,88,6,136,0.000000,3.08
B-30,89,6,125,0.000122,56.17
B-30,90,6,183,0.000000,101.42
B-30,91,6,172,0.000000,5.77
B-30,92,6,199,0.000001,11.03
B-30,93,6,182,0.000000,79.24
B-30,94,6,163,0.000000,21.91
B-30,95,6,148,0.042959,50.47
B-30,96,6,189,0.000109,73.14
B-30,97,6,285,0.000034,185.04
B-30,98,6,106,0.039429,26.47
B-30,99,6,209,0.000000,2.45
B-31,0,6,125,0.000000,19.10
B-31,1,6,137,0.000000,3.91
B-31,2,6,163,0.000000,2.72
B-31,3,6,232,0.000000,36.33
B-31,4,6,171,0.000000,14.50
B-31,5,6,136,0.000000,12.01
B-31,6,6,122,0.000844,5.61
B-31,7,6,168,0.000000,3.60
B-31,8,6,142,0.000000,6.56
B-31,9,6,125,0.000000,19.10
B-31,10,6,137,0.000000,3.91
B-31,11,6,163,0.000000,2.72
B-31,12,6,232,0.000000,36.33
B-31,13,6,171,0.000000,14.50
B-31,14,6,136,0.000000,12.01
B-31,15,6,122,0.000844,5.61
B-31,16,6,168,0.000000,3.60
B-31,17,6,142,0.000000,6.56
B-31,18,6,125,0.000000,19.10
B-31,19,6,137,0.000000,3.91
B-31,20,6,163,0.000000,2.72
B-31,21,6,232,0.000000,36.33
B-31,22,6,171,0.000000,14.50
B-31,23,6,136,0.000000,12.01
B-31,24,6,122,0.000844,5.61
B-31,25,6,168,0.000000,3.60
B-31,26,6,142,0.000000,6.56
B-31,27,6,125,0.000000,19.10
B-31,28,6,137,0.000000,3.91
B-31,29,6,163,0.000000,2.72
B-31,30,6,232,0.000000,36.33
B-31,31,6,171,0.000000,14.50
B-31,32,6,136,0.000000,12.01
B-31,33,6,122,0.000844,5.61
B-31,34,6,168,0.000000,3.60
B-31,35,6,142,0.000000,6.56
B-31,36,6,125,0.000000,19.10
B-31,37,6,137,0.000000,3.91
B-31,38,6,163,0.000000,2.72
B-31,39,6,232,0.000000,36.33
B-31,40,6,171,0.000000,14.50
B-31,41,6,136,0.000000,12.01
B-31,42,6,122,0.000844,5.61
B-31,43,6,168,0.000000,3.60
B-31,44,6,142,0.000000,6.56
B-31,45,6,125,0.000000,19.10
B-31,46,6,137,0.000000,3.91
B-31,47,6,163,0.000000,2.72
B-31,48,6,232,0.000000,36.33
B-31,49,6,171,0.000000,14.50
B-31,50,6,136,0.000000,12.01
B-31,51,6,122,0.000844,5.61
B-31,52,6,168,0.000000,3.60
B-31,53,6,142,0.000000,6.56
B-31,54,6,125,0.000000,19.10
B-31,55,6,137,0.000000,3.91
B-31,56,6,163,0.000000,2.72
B-31,57,6,232,0.000000,36.33
B-31,58,6,171,0.000000,14.50
B-31,59,6,136,0.000000,12.01
B-31,60,6,122,0.000844,5.61
B-31,61,6,168,0.000000,3.60
B-31,62,6,142,0.000000,6.56
B-31,63,6,125,0.000000,19.10
B-31,64,6,137,0.000000,3.91
B-31,65,6,163,0.000000,2.72
B-31,66,6,232,0.000000,36.33
B-31,67,6,171,0.000000,14.50
B-31,68,6,136,0.000000,12.01
B-31,69,6,122,0.000844,5.61
B-31,70,6,168,0.000000,3.60
B-31,71,6,142,0.000000,6.56
B-31,72,6,125,0.000000,19.10
B-31,73,6,137,0.000000,3.91
B-31,74,6,163,0.000000,2.72
B-31,75,6,232,0.000000,36.33
B-31,76,6,171,0.000000,14.50
B-31,77,6,136,0.000000,12.01
B-31,78,6,122,0.000844,5.61
B-31,79,6,168,0.000000,3.60
B-31,80,6,142,0.000000,6.56
B-31,81,6,125,0.000000,19.10
B-31,82,6,137,0.000000,3.91
B-31,83,6,163,0.000000,2.72
B-31,84,6,232,0.000000,36.33
B-31,85,6,171,0.000000,14.50
B-31,86,6,136,0.000000,12.01
B-31,87,6,122,0.000844,5.61
B-31,88,6,168,0.000000,3.60
B-31,89,6,142,0.000000,6.56
B-31,90,6,125,0.000000,19.10
B-31,91,6,137,0.000000,3.91
B-31,92,6,163,0.000000,2.72
B-31,93,6,232,0.000000,36.33
B-31,94,6,171,0.000000,14.50
B-31,95,6,136,0.000000,12.01
B-31,96,6,122,0.000844,5.61
B-31,97,6,168,0.000000,3.60
B-31,98,6,142,0.000000,6.56
B-31,99,6,125,0.000000,19.10
B-32,0,6,125,0.000000,19.10
B-32,1,6,163,0.000000,2.72
B-32,2,6,168,0.000000,3.60
B-32,3,6,125,0.000000,19.10
B-32,4,6,163,0.000000,2.72
B-32,5,6,168,0.000000,3.60
B-32,6,6,125,0.000000,19.10
B-32,7,6,163,0.000000,2.72
B-32,8,6,168,0.000000,3.60
B-32,9,6,125,0.000000,19.10
B-32,10,6,163,0.000000,2.72
B-32,11,6,168,0.000000,3.60
B-32,12,6,125,0.000000,19.10
B-32,13,6,163,0.000000,2.72
B-32,14,6,168,0.000000,3.60
B-32,15,6,125,0.000000,19.10
B-32,16,6,163,0.000000,2.72
B-32,17,6,168,0.000000,3.60
B-32,18,6,125,0.000000,19.10
B-32,19,6,163,0.000000,2.72
B-32,20,6,168,0.000000,3.60
B-32,21,6,125,0.000000,19.10
B-32,22,6,163,0.000000,2.72
B-32,23,6,168,0.000000,3.60
B-32,24,6,125,0.000000,19.10
B-32,25,6,163,0.000000,2.72
B-32,26,6,168,0.000000,3.60
B-32,27,6,125,0.000000,19.10
B-32,28,6,163,0.000000,2.72
B-32,29,6,168,0.000000,3.60
B-32,30,6,125,0.000000,19.10
B-32,31,6,163,0.000000,2.72
B-32,32,6,168,0.000000,3.60
B-32,33,6,125,0.000000,19.10
B-32,34,6,163,0.000000,2.72
B-32,35,6,168,0.000000,3.60
B-32,36,6,125,0.000000,19.10
B-32,37,6,163,0.000000,2.72
B-32,38,6,168,0.000000,3.60
B-32,39,6,125,0.000000,19.10
B-32,40,6,163,0.000000,2.72
B-32,41,6,168,0.000000,3.60
B-32,42,6,125,0.000000,19.10
B-32,43,6,163,0.000000,2.72
B-32,44,6,168,0.000000,3.60
B-32,45,6,125,0.000000,19.10
B-32,46,6,163,0.000000,2.72
B-32,47,6,168,0.000000,3.60
B-32,48,6,125,0.000000,19.10
B-32,49,6,163,0.000000,2.72
B-32,50,6,168,0.000000,3.60
B-32,51,6,125,0.000000,19.10
B-32,52,6,163,0.000000,2.72
B-32,53,6,168,0.000000,3.60
B-32,54,6,125,0.000000,19.10
B-32,55,6,163,0.000000,2.72
B-32,56,6,168,0.000000,3.60
B-32,57,6,125,0.000000,19.10
B-32,58,6,163,0.000000,2.72
B-32,59,6,168,0.000000,3.60
B-32,60,6,125,0.000000,19.10
B-32,61,6,163,0.000000,2.72
B-32,62,6,168,0.000000,3.60
B-32,63,6,125,0.000000,19.10
B-32,64,6,163,0.000000,2.72
B-32,65,6,168,0.000000,3.60
B-32,66,6,125,0.000000,19.10
B-32,67,6,163,0.000000,2.72
B-32,68,6,168,0.000000,3.60
B-32,69,6,125,0.000000,19.10
B-32,70,6,163,0.000000,2.72
B-32,71,6,168,0.000000,3.60
B-32,72,6,125,0.000000,19.10
B-32,73,6,163,0.000000,2.72
B-32,74,6,168,0.000000,3.60
B-32,75,6,125,0.000000,19.10
B-32,76,6,163,0.000000,2.72
B-32,77,6,168,0.000000,3.60
B-32,78,6,125,0.000000,19.10
B-32,79,6,163,0.000000,2.72
B-32,80,6,168,0.000000,3.60
B-32,81,6,125,0.000000,19.10
B-32,82,6,163,0.000000,2.72
B-32,83,6,168,0.000000,3.60
B-32,84,6,125,0.000000,19.10
B-32,85,6,163,0.000000,2.72
B-32,86,6,168,0.000000,3.60
B-32,87,6,125,0.000000,19.10
B-32,88,6,163,0.000000,2.72
B-32,89,6,168,0.000000,3.60
B-32,90,6,125,0.000000,19.10
B-32,91,6,163,0.000000,2.72
B-32,92,6,168,0.000000,3.60
B-32,93,6,125,0.000000,19.10
B-32,94,6,163,0.000000,2.72
B-32,95,6,168,0.000000,3.60
B-32,96,6,125,0.000000,19.10
B-32,97,6,163,0.000000,2.72
B-32,98,6,168,0.000000,3.60
B-32,99,6,125,0.000000,19.10
B-33,0,6,205,0.000000,3.86
B-33,1,6,27,0.000479,1.89
B-33,2,6,222,0.000000,4.27
B-33,3,6,648,0.000294,6.99
B-33,4,6,482,0.003866,27.47
B-33,5,6,731,0.000013,96.74
B-33,6,6,221,0.000000,5.07
B-33,7,6,399,0.000003,3.00
B-33,8,6,645,0.002534,47.22
B-33,9,6,638,0.000000,10.38
B-33,10,6,245,0.000000,56.89
B-33,11,6,205,0.000000,3.86
B-33,12,6,27,0.000479,1.89
B-33,13,6,222,0.000000,4.27
B-33,14,6,648,0.000294,6.99
B-33,15,6,482,0.003866,27.47
B-33,16,6,731,0.000013,96.74
B-33,17,6,221,0.000000,5.07
B-33,18,6,399,0.000003,3.00
B-33,19,6,645,0.002534,47.22
B-33,20,6,638,0.000000,10.38
B-33,21,6,245,0.000000,56.89
B-33,22,6,205,0.000000,3.86
B-33,23,6,27,0.000479,1.89
B-33,24,6,222,0.000000,4.27
B-33,25,6,648,0.000294,6.99
B-33,26,6,482,0.003866,27.47
B-33,27,6,731,0.000013,96.74
B-33,28,6,221,0.000000,5.07
B-33,29,6,399,0.000003,3.00
B-33,30,6,645,0.002534,47.22
B-33,31,6,638,0.000000,10.38
B-33,32,6,245,0.000000,56.89
B-33,33,6,205,0.000000,3.86
B-33,34,6,27,0.000479,1.89
B-33,35,6,222,0.000000,4.27
B-33,36,6,648,0.000294,6.99
B-33,37,6,482,0.003866,27.47
B-33,38,6,731,0.000013,96.74
B-33,39,6,221,0.000000,5.07
B-33,40,6,399,0.000003,3.00
B-33,41,6,645,0.002534,47.22
B-33,42,6,638,0.000000,10.38
B-33,43,6,245,0.000000,56.89
B-33,44,6,205,0.000000,3.86
B-33,45,6,27,0.000479,1.89
B-33,46,6,222,0.000000,4.27
B-33,47,6,648,0.000294,6.99
B-33,48,6,482,0.003866,27.47
B-33,49,6,731,0.000013,96.74
B-33,50,6,221,0.000000,5.07
B-33,51,6,399,0.000003,3.00
B-33,52,6,645,0.002534,47.22
B-33,53,6,638,0.000000,10.38
B-33,54,6,245,0.000000,56.89
B-33,55,6,205,0.000000,3.86
B-33,56,6,27,0.000479,1.89
B-33,57,6,222,0.000000,4.27
B-33,58,6,648,0.000294,6.99
B-33,59,6,482,0.003866,27.47
B-33,60,6,731,0.000013,96.74
B-33,61,6,221,0.000000,5.07
B-33,62,6,399,0.000003,3.00
B-33,63,6,645,0.002534,47.22
B-33,64,6,638,0.000000,10.38
B-33,65,6,245,0.000000,56.89
B-33,66,6,205,0.000000,3.86
B-33,67,6,27,0.000479,1.89
B-33,68,6,222,0.000000,4.27
B-33,69,6,648,0.000294,6.99
B-33,70,6,482,0.003866,27.47
B-33,71,6,731,0.000013,96.74
B-33,72,6,221,0.000000,5.07
B-33,73,6,399,0.000003,3.00
B-33,74,6,645,0.002534,47.22
B-33,75,6,638,0.000000,10.38
B-33,76,6,245,0.000000,56.89
B-33,77,6,205,0.000000,3.86
B-33,78,6,27,0.000479,1.89
B-33,79,6,222,0.000000,4.27
B-33,80,6,648,0.000294,6.99
B-33,81,6,482,0.003866,27.47
B-33,82,6,731,0.000013,96.74
B-33,83,6,221,0.000000,5.07
B-33,84,6,399,0.000003,3.00
B-33,85,6,645,0.002534,47.22
B-33,86,6,638,0.000000,10.38
B-33,87,6,245,0.000000,56.89
B-33,88,6,205,0.000000,3.86
B-33,89,6,27,0.000479,1.89
B-33,90,6,222,0.000000,4.27
B-33,91,6,648,0.000294,6.99
B-33,92,6,482,0.003866,27.47
B-33,93,6,731,0.000013,96.74
B-33,94,6,221,0.000000,5.07
B-33,95,6,399,0.000003,3.00
B-33,96,6,645,0.002534,47.22
B-33,97,6,638,0.000000,10.38
B-33,98,6,245,0.000000,56.89
B-33,99,6,205,0.000000,3.86
B-34,0,8,173,0.000000,5.30
B-34,1,8,108,0.000000,9.03
B-34,2,8,151,0.000000,6.42
B-34,3,8,173,0.000000,5.30
B-34,4,8,108,0.000000,9.03
B-34,5,8,151,0.000000,6.42
B-34,6,8,173,0.000000,5.30
B-34,7,8,108,0.000000,9.03
B-34,8,8,151,0.000000,6.42
B-34,9,8,173,0.000000,5.30
B-34,10,8,108,0.000000,9.03
B-34,11,8,151,0.000000,6.42
B-34,12,8,173,0.000000,5.30
B-34,13,8,108,0.000000,9.03
B-34,14,8,151,0.000000,6.42
